0,0,0,39.492,0,36.7563,
0,0,0,38.479,0,37.0304,
0,0,0,42.9958,41.7659,37.0764,
0,0,0,46.1738,0,37.1809,
0,0,0,38.5661,41.5896,37.0317,
0,0,0,42.4655,41.9424,36.766,
0,0,0,40.0589,52.6965,37.9309,
0,0,0,38.7885,45.951,37.4192,
0,0,0,39.9434,0,37.4177,
0,0,0,46.2915,47.7046,37.0262,
0,0,0,39.2563,0,37.2651,
0,0,0,39.2971,47.5968,37.1801,
0,0,0,39.0327,0,37.2066,
0,0,0,40.3829,45.4657,37.2257,
0,0,0,40.4727,44.9217,38.2142,
0,0,0,40.4945,0,37.5293,
0,0,0,39.7388,48.7968,37.3901,
0,0,0,39.3398,0,36.7314,
0,0,0,39.9134,0,36.7978,
0,0,0,39.7491,53.2718,36.849,
0,0,0,42.9183,52.7483,37.5742,
0,0,0,40.2864,0,37.9351,
0,0,0,39.0688,0,37.6257,
0,0,0,38.4177,49.7231,37.2905,
0,0,0,37.8562,54.8515,37.1628,
0,0,0,49.1773,45.9941,36.6754,
0,0,0,40.9756,0,37.1304,
0,0,0,39.9812,50.4895,37.0285,
0,0,0,39.8132,0,36.6811,
0,0,0,43.436,46.7968,37.5305,
0,0,0,38.6143,47.0199,37.5319,
0,0,0,40.5762,48.5982,37.3925,
0,0,0,42.0739,0,37.372,
0,0,0,38.2558,49.2229,37.3041,
0,0,0,0,47.0101,36.7287,
0,0,0,41.1199,55.8248,37.3458,
0,0,0,39.7141,54.579,36.945,
0,0,0,38.9554,47.632,37.1601,
0,0,0,45.4443,49.6845,37.5394,
0,0,0,40.6969,0,37.5679,
0,0,0,43.3687,44.8818,37.6326,
0,0,0,40.4638,0,36.7838,
0,0,0,43.7338,48.6471,36.7283,
0,0,0,44.3889,42.9221,36.6059,
0,0,0,40.1074,56.9434,37.1496,
0,0,0,39.5729,0,37.6518,
0,0,0,40.3083,47.2074,37.3853,
0,0,0,0,43.2151,37.2094,
0,0,0,38.2928,0,37.6908,
0,0,0,44.0492,0,37.1819,
0,0,0,40.7507,48.0047,37.3262,
0,0,0,39.9903,0,36.9449,
0,0,0,38.0009,46.9673,36.9539,
0,0,0,43.6969,0,37.6678,
0,0,0,41.3298,44.6683,37.4908,
0,0,0,38.7108,0,37.087,
0,0,0,40.9947,49.517,36.7712,
0,0,0,42.6057,0,37.3716,
0,46.4015,0,39.4996,51.9576,38.2144,
0,0,0,38.7244,0,36.7912,
0,0,0,40.8285,0,36.6886,
0,0,0,40.988,47.319,36.8772,
0,0,0,42.216,47.1665,37.1122,
0,0,0,40.6808,0,36.9308,
0,0,0,45.5381,52.0268,37.5805,
0,0,0,42.0398,48.4427,37.0476,
0,0,0,38.2463,49.167,36.8403,
0,0,0,42.6103,51.5246,37.5354,
0,0,0,39.3905,46.7732,36.8622,
0,0,0,42.7003,0,37.4497,
0,0,0,40.7337,0,37.0869,
0,0,0,40.5375,0,36.6545,
0,0,0,38.3026,46.4088,37.4889,
0,0,0,41.2823,0,36.7184,
0,0,0,41.4895,51.5717,36.9097,
0,0,0,40.4323,50.8751,37.1864,
0,0,0,39.7568,0,36.7998,
0,0,0,39.3279,45.1354,36.974,
0,0,0,42.255,47.5287,37.1533,
0,0,0,37.9387,60.6839,37.3108,
0,0,0,40.8969,56.3087,37.409,
0,0,0,44.2262,0,37.9772,
0,0,0,40.8664,0,37.4185,
0,0,0,39.9207,0,36.8141,
0,0,0,42.9164,44.9025,38.4884,
0,0,0,39.1532,44.9028,37.3617,
0,0,0,38.3423,0,37.0371,
0,0,0,41.4551,0,37.5564,
0,0,0,42.6436,48.7726,37.16,
0,0,0,39.5752,46.9475,36.9283,
0,0,0,43.2239,0,37.1483,
0,0,0,40.2539,44.7224,38.7633,
0,0,0,37.8487,42.9503,36.9918,
0,0,0,42.5853,0,37.8928,
0,0,0,40.3656,0,37.3874,
0,0,0,39.243,45.9349,37.1316,
0,0,0,39.0271,45.5442,37.5594,
0,0,0,40.461,56.9274,37.5982,
0,0,0,41.3311,0,36.8378,
0,0,0,41.3517,48.0241,36.9103,
