59151,137698,270974,897559,1029190,4630889,
42977,117777,266564,854093,1004803,4333425,
40843,129835,241948,862516,1023698,4892640,
45224,122747,243950,851173,1057367,4910529,
45183,121633,268816,900577,1058282,4652664,
46788,127577,262993,878822,1072113,4352875,
46885,120531,242164,863211,1073204,4542443,
42097,132125,256748,907291,1061480,4257134,
44788,121978,253446,862582,1063157,4538378,
40183,136239,252060,844538,1056844,4624950,
48797,130309,247758,889521,1020341,4732359,
43786,134274,257327,871427,1073639,4495510,
40578,121452,254940,842340,1072969,4361497,
45931,112835,246824,826801,1086880,4463063,
42731,126530,248724,868043,1094888,4986976,
45014,123156,241030,867752,1020052,4352972,
44081,129882,266852,860118,1043496,4654517,
41366,124260,272769,862072,1061943,4802861,
41091,124796,258462,867769,1062540,4704141,
48034,118078,271370,928801,1088533,4633644,
42585,127064,245133,877767,1087731,4621564,
45760,127027,255971,874107,1054297,4764376,
49827,133586,260290,882172,1019514,4450095,
43671,123828,263475,939464,1083254,4691536,
43597,119243,245956,905389,1100155,4828927,
44759,118032,250382,861518,1074877,4690701,
43481,128449,256245,979637,1075197,4856933,
42335,131477,259976,858263,1072077,4619914,
45009,128627,276361,912831,1032353,4635999,
48177,125502,273959,888015,1072327,4645676,
43360,127840,273164,902911,1062491,5002329,
44673,122709,249824,910360,1094695,4699966,
42689,132674,264002,854685,1078277,4542732,
45148,132071,277492,897030,1101714,4805780,
57913,132167,246053,871622,1097707,4681563,
42227,126098,260483,916745,1090904,4636206,
44568,138330,250498,908847,1106394,4596732,
41737,145304,261088,852499,1085222,4661766,
50990,132435,260135,900054,1085316,4593580,
40590,127256,256540,882301,1083871,4596952,
46182,132747,264000,900406,1151307,4644290,
45971,139880,261050,955446,1051536,4764167,
44458,134359,255519,868464,1105337,4485369,
38317,132120,246897,941310,1073470,4711638,
46160,137415,249822,867237,1101742,4686338,
45396,127461,247282,864101,1051106,4661817,
40800,132228,258024,922576,1080458,4839949,
51136,144239,278104,934021,1168617,4977311,
46810,133165,273583,977653,1010368,4832834,
44395,134894,252307,916715,1000333,4662021,
43895,133950,250159,878017,1088257,5086630,
45155,122995,250134,918354,1058296,4893791,
46115,152451,265103,873124,1097340,4486702,
38260,128597,258434,909214,994700,4451706,
41016,135327,268776,884103,1072676,4601199,
48069,145294,251304,884789,1061188,4502901,
44996,113203,260918,822216,1092716,4935058,
46724,125730,258985,880966,1109592,4901079,
45665,134714,278357,954470,1089606,4987845,
39585,124003,255327,872551,1070408,4590082,
45315,118458,234864,938261,1051608,4566861,
45625,122099,265733,869289,1074828,4654103,
38330,124450,269465,879433,1071923,4665984,
41981,125208,272651,830160,1083482,4603859,
37272,117459,254136,946047,1112024,4516787,
44545,123136,253720,965734,1084781,4538404,
43141,128890,254519,909712,1068228,4981603,
46199,115196,259662,880030,1078010,4695776,
43378,131465,263163,864603,1127233,4846638,
45331,143217,255659,839867,1032192,4409375,
40087,125649,265356,949837,1038474,4563888,
41923,117056,277085,872309,1034898,4644400,
42919,131549,268115,891651,1079489,4362866,
47303,131243,245146,881145,1057850,4625897,
57335,118039,254107,869882,1095362,4428327,
41347,124202,253671,848545,1080542,4481459,
45520,120496,247090,933496,1046027,4708736,
43956,127970,273061,884049,1111356,4904216,
45815,124493,261434,880722,1080343,4724220,
45609,136722,253257,861159,1078508,4469555,
44828,121183,260899,856630,1088135,4577541,
48270,123928,257775,826663,1038565,4680854,
44371,123462,250185,832130,1044919,4705608,
47183,125451,251047,862690,1001745,4696728,
45491,126963,261461,878040,1107007,4889374,
45346,123291,245177,881150,1061969,4540141,
43922,137098,251714,886612,1079835,4808451,
44643,119818,254397,900956,1039416,4441220,
46640,128771,266070,849231,1077978,4702527,
49537,122009,252255,874707,1092090,4481259,
45596,120798,259432,873404,1048253,4773027,
42263,130855,255080,849621,1068300,4486640,
42603,127928,240167,884612,1060163,4655445,
41831,122446,253485,879041,1049498,4519943,
46159,129364,265589,849012,1040929,5065597,
47529,136979,269160,949248,1063639,4432408,
39673,132041,267712,863416,1024924,4310940,
48819,131778,260680,862654,1076510,4549478,
47089,136608,251296,860915,1067402,4591247,
46559,130227,260309,855392,1057202,4939844,
