0,11.555,10.1404,10.1443,15.4721,10.1651,10.0876,10.0105,
0,12.7639,10.0849,10.1816,14.2959,10.1183,10.0216,10.0021,
0,12.4989,10.4818,10.1325,12.6548,10.2203,10.0449,10.0242,
0,11.1794,10.1949,10.0267,15.4464,10.0946,10.033,10.0115,
0,11.3536,10.5472,10.094,0,10.1774,10.0179,10.0051,
0,11.4574,10.0731,10.0314,15.2996,10.1294,10.028,10.0077,
0,10.7502,10.0769,10.0647,11.5168,10.1613,10.028,10.0013,
0,11.4656,10.1321,10.1945,0,10.1248,10.0214,10.0271,
0,12.0442,10.1989,10.0886,0,10.0792,10.0185,10.0118,
0,11.4376,10.1557,10.0268,13.0152,10.4606,10.0531,10.0054,
0,11.6005,10.1611,10.0575,0,10.1217,10.0677,10.005,
0,11.0327,10.4029,10.0562,12.6964,10.1728,10.0156,10.0072,
0,11.8318,10.1167,10.0521,13.213,10.0945,10.0085,10.0166,
0,11.1661,10.3216,10.4731,0,10.1291,10.019,10.0085,
0,11.3273,10.1699,10.0334,12.4883,10.203,10.0532,10.0057,
0,11.1412,10.3002,10.061,0,10.1233,10.0135,10.0162,
0,11.9286,10.0628,10.0734,11.8053,10.0912,10.0339,10.0044,
0,11.9623,10.6706,10.0697,0,10.1301,10.0484,10.0114,
0,10.6325,10.1883,10.0556,0,10.1636,10.0302,10.0028,
0,11.5967,10.0883,10.1677,0,10.1959,10.0102,10.0292,
0,11.0741,10.2667,10.0273,0,10.3557,10.0148,10.0174,
0,11.6264,10.2032,10.0343,14.2398,10.3065,10.0216,10.0041,
0,11.6103,10.0527,10.0734,0,10.125,10.0261,10.0299,
0,12.8183,10.2835,10.1581,13.9243,10.0594,10.0401,10.0027,
0,12.601,10.2957,10.1196,0,10.1673,10.0731,10.0077,
0,10.4963,10.1216,10.0878,0,10.1914,10.0491,10.0167,
0,10.6874,10.1154,10.0542,14.0082,10.2589,10.0079,10.0047,
0,13.0096,10.1955,10.0322,0,10.1007,10.0244,10.0079,
0,12.5727,10.2929,10.0776,0,10.0843,10.0406,10.0116,
0,10.8073,10.083,10.028,0,10.157,10.0288,10.0038,
0,12.6286,10.1168,10.0479,0,10.1877,10.0414,10.0017,
0,11.3989,10.1497,10.0433,16.9601,10.119,10.0229,10.0067,
0,11.8851,10.0408,10.0376,13.8751,10.2953,10.0164,10.0138,
0,10.9356,10.1681,10.0406,0,10.4815,10.0238,10.007,
0,10.493,10.1429,10.0997,0,10.1203,10.0496,10.0088,
0,12.0309,10.7586,10.0893,0,10.2303,10.0468,10.0095,
0,11.5643,10.2603,10.1455,12.8885,10.0692,10.0497,10.0034,
0,10.8652,10.4018,10.0244,0,10.2574,10.0239,10.0028,
0,11.6007,10.395,10.0667,0,10.4284,10.0132,10.0179,
0,10.7971,10.214,10.0265,0,10.1195,10.0234,10.0159,
0,11.6793,10.1581,10.0157,0,10.1085,10.0061,10.0132,
0,10.5159,10.9918,10.0136,17.9749,10.0713,10.047,10.0083,
0,11.5315,10.0837,10.0907,18.3718,10.1148,10.0419,10.0119,
0,11.576,10.0695,10.1044,0,10.1276,10.0307,10.0206,
0,12.0869,10.038,10.0797,0,10.1592,10.0174,10.0038,
0,10.8525,10.1363,10.0809,13.5143,10.2949,10.0633,10.0165,
0,11.161,10.1536,10.1045,0,10.0461,10.0119,10.0068,
0,10.6769,10.0917,10.0914,12.3898,10.1034,10.0439,10.0165,
0,11.3139,10.0997,10.0385,17.1444,10.1332,10.0145,10.0071,
0,10.6644,10.0933,10.03,0,10.283,10.0335,10.0295,
0,12.116,10.1169,10.0311,0,10.1968,10.0206,10.011,
0,11.5135,10.1313,10.0281,16.894,10.1961,10.0417,10.0166,
0,13.6785,10.0767,10.2365,14.5399,10.4072,10.032,10.0056,
0,11.6109,10.149,10.0407,13.3978,10.0708,10.0061,10.032,
0,11.4321,10.2811,10.0874,12.6527,10.2665,10.0304,10.006,
0,10.8444,10.2067,10.0383,0,10.1902,10.051,10.018,
0,11.3543,10.9456,10.0612,0,10.2237,10.0706,10.0263,
0,10.4666,10.1743,10.0175,13.503,10.1842,10.0385,10.0016,
0,11.5289,10.2428,10.04,0,10.1397,10.0155,10.0038,
0,11.4688,10.5033,10.1268,0,10.3142,10.0337,10.0047,
0,11.1142,10.1588,10.0599,12.2622,10.161,10.0293,10.0128,
0,12.0203,10.19,10.0318,13.8855,10.1793,10.0336,10.009,
0,10.5613,10.4001,10.0455,13.6694,10.0777,10.0324,10.0041,
0,12.2384,10.1226,10.0608,0,10.2284,10.033,10.0195,
0,10.9381,10.2235,10.0557,15.2889,10.1348,10.0677,10.0033,
0,10.6464,10.2833,10.0174,0,10.1123,10.0284,10.0081,
0,10.9531,10.1211,10.044,12.6579,10.1017,10.023,10.0409,
0,10.4683,10.0888,10.0729,0,10.165,10.0247,10.0279,
0,10.7129,10.2419,10.0271,0,10.1996,10.0543,10.0337,
0,12.3599,10.2295,10.1083,0,10.1415,10.0182,10.0014,
0,10.6229,10.5721,10.063,15.1184,10.3823,10.0302,10.0303,
0,10.5632,10.2264,10.066,18.4357,10.1205,10.0173,10.0155,
0,10.4577,10.444,10.2621,0,10.1888,10.0301,10.0203,
0,10.8484,10.8886,10.082,13.8266,10.4177,10.0359,10.0039,
0,10.6983,10.2092,10.0203,12.325,10.1105,10.0389,10.0021,
0,11.6142,10.1663,10.0691,19.4923,10.1333,10.0032,10.0054,
0,11.3884,10.2795,10.0574,0,10.151,10.0967,10.0009,
0,11.3859,10.2511,10.0688,0,10.2202,10.0098,10.0098,
0,10.6741,10.1161,10.0338,13.326,10.1713,10.0315,10.0134,
0,10.5478,10.395,10.0591,0,10.1266,10.0129,10.0042,
0,12.8063,10.1088,10.1471,0,10.0614,10.0144,10.0096,
