35112,
54675,
48380,
27607,
41608,
19827,
44943,
40042,
44113,
47085,
41279,
55054,
29669,
26321,
68639,
69923,
51792,
40955,
24451,
33061,
25144,
32079,
53069,
26249,
34304,
58016,
33649,
29197,
43069,
30523,
51719,
32826,
43353,
53092,
45166,
42316,
45920,
43099,
39412,
34756,
45610,
26759,
30486,
28587,
33917,
35163,
42421,
45901,
56282,
46341,
26361,
56998,
46891,
43614,
29070,
51434,
35612,
37846,
36164,
35362,
53520,
29797,
37880,
33755,
22958,
35515,
69323,
17440,
43267,
53272,
29767,
29147,
33275,
41926,
37355,
58292,
27247,
57643,
32444,
37871,
29800,
37806,
31884,
26510,
38077,
32324,
36949,
65315,
49091,
42916,
37982,
26221,
53642,
38792,
39400,
27139,
32603,
39994,
46530,
48802,
