44.5,
43,
47,
50,
48.5,
47.5,
43.5,
47,
47.5,
45,
48,
47,
50.5,
47.5,
45.5,
50.5,
44,
47,
48,
46.5,
49.5,
45.5,
43,
44.5,
46.5,
50,
44.5,
46.5,
47,
46.5,
44.5,
47,
47.5,
47,
44,
44.5,
43,
48,
45,
47,
47.5,
49.5,
45,
47,
46,
47.5,
45.5,
44.5,
48,
48,
46,
45.5,
48,
47,
48,
45.5,
45.5,
45.5,
46,
50,
46.5,
45.5,
45.5,
44.5,
50,
45.5,
44,
44,
46,
42.5,
48.5,
46,
49,
43.5,
46,
48,
45.5,
47,
45,
44,
44.5,
46.5,
43.5,
46,
45.5,
44.5,
49,
47.5,
47,
49,
49.5,
45,
47.5,
43.5,
45.5,
49,
47.5,
45,
42.5,
47.5,
