11.5,
12,
11.5,
12,
12,
10.5,
12.5,
11.5,
12,
13.5,
11.5,
12,
11,
11,
12.5,
10,
11,
11.5,
11,
11,
11,
11,
12,
11,
10.5,
12,
11.5,
11,
11.5,
11,
13,
11,
11.5,
12,
11,
11.5,
11,
12,
11,
11.5,
12.5,
11.5,
11.5,
10.5,
12.5,
12.5,
10.5,
12.5,
11.5,
12,
12,
11,
12.5,
10.5,
11,
12,
11,
12,
11,
11.5,
12,
11.5,
12,
11.5,
11.5,
11,
13,
10,
12.5,
13,
11.5,
11,
11.5,
11.5,
12,
11.5,
10.5,
12,
11.5,
12.5,
12,
10.5,
12,
10.5,
11,
12,
11.5,
11.5,
11,
10.5,
12,
11,
13,
12,
12,
11.5,
10.5,
12.5,
11,
14.5,
