149169,535490,895408,3427374,3822615,14773740,
150402,498303,947549,3554118,3626659,14625770,
137703,527800,879073,3343992,3764680,15894568,
156426,551364,943894,3741240,4118795,15648364,
158628,599451,940225,3688244,3878009,14583390,
145134,496050,956146,3366356,3777974,14772542,
142492,553158,913460,3508111,3724030,14850369,
155541,558463,948989,3528193,3698556,14669066,
159403,478237,971632,3530940,4148448,14796499,
156591,581670,925303,3617364,3927201,15001031,
158813,557080,933497,3498218,3852628,14625672,
137884,544858,908704,3331765,3750040,14529581,
165787,527843,960673,3784924,3861725,15059426,
153105,576446,946611,3534816,3929720,16704284,
163836,583858,1042782,3655415,4280509,15093843,
156544,584756,928819,3376419,3824026,14949564,
162943,548970,1004520,3531452,3912736,14680608,
149170,470394,981998,3398814,3857537,14875929,
151222,567858,880146,3495689,3744649,14859609,
142511,549535,909682,3483518,3829721,15522580,
149989,566960,954494,3591445,3847886,14634089,
147066,477668,909578,3677546,4083314,15425973,
166644,563289,945272,3639240,3731885,14099741,
135198,507472,884046,3401425,3734902,14425773,
144281,496138,872442,3353923,3650938,14239502,
154355,577630,916595,3632906,4037011,15583687,
158178,600781,980477,3508183,4065407,15763803,
155374,519057,907801,3505354,3668274,14903276,
139207,516154,857796,3501995,3869577,14838325,
143751,516382,886874,3322296,3773197,14629499,
156077,517679,936978,3568660,3803922,15118286,
137833,483340,919542,3468222,3671090,14775469,
177567,473304,887542,3371026,3939978,14714749,
153919,534858,941625,3427321,3885539,14705035,
168328,558543,976638,3469994,3799976,14410751,
134670,492069,875939,3375733,3673482,14610626,
142942,514738,943913,3279046,3713272,14173214,
157811,566118,865165,3377271,3563287,14393388,
137176,535019,896172,3527756,3553132,14530731,
155565,504207,957570,3638818,3810486,13903999,
161035,501834,933485,3272813,4009679,14786969,
155303,461109,930622,3420683,3858440,14960879,
159827,563497,896675,3504371,3757096,14598436,
139025,544221,938152,3534984,3936814,14299475,
140454,517003,942970,3318891,3794256,15086218,
139157,513482,911502,3361132,3844710,14648399,
172897,551535,991123,3657054,3737987,14793869,
128390,514273,891861,3435780,3761241,14432523,
140859,495476,970111,3381583,3906105,15121444,
146810,481357,917249,3486622,3690874,14464682,
136024,466850,920322,3431140,3896588,14727061,
169651,504542,934738,3534031,3666239,14930821,
156682,520521,857676,3397646,3862832,15186558,
159013,470645,884775,3345985,3789295,14548567,
134136,503423,921785,3412969,3682941,14751997,
137702,491256,922608,3426675,3646918,14994173,
164649,553021,941823,3534968,3813022,14449428,
158068,558885,941291,3585709,3703596,14909760,
144617,508778,917038,3540425,3853732,14854636,
141068,534394,888770,3326192,3857100,14656925,
144717,553005,1016006,3379407,3833640,14572256,
163294,577791,900297,3404042,4095068,14649651,
121280,526090,892177,3470178,3553903,14437720,
174838,553550,894910,3318866,3805176,14473024,
153050,521298,904366,3542415,3602026,14825787,
120640,492498,883039,3639996,3578099,15116089,
150704,553563,931576,3458555,3684783,14601303,
171483,562847,887653,3518267,4079740,15636452,
138572,538009,943895,3488286,3944430,14897486,
141648,560211,991409,3559775,3828348,14553798,
161343,533529,891086,3339910,3741560,14602536,
146022,467716,873042,3552974,3729183,14376623,
156629,516004,973230,3669838,4003175,15143357,
154826,541742,958276,3723324,3686863,15035288,
153246,517569,903525,3350350,3760235,14691312,
128784,517338,971096,3536663,3676681,14926481,
181558,539061,947164,3419741,3610872,14905262,
149057,646356,954825,3489784,3883101,14974577,
153669,555949,1007843,3514287,3756434,14971400,
128373,502632,894390,3601440,3834165,15303308,
157728,560395,913939,3578409,4079414,14511110,
158408,502476,891304,3489764,3855184,14813806,
152472,555952,971247,3349500,3793476,14504169,
171454,544290,947141,3560881,3784593,14509290,
182104,640376,994022,3477306,3987547,15288462,
148102,505963,907757,3329169,3946387,14597850,
152918,499336,915600,3427859,3772513,14715084,
162859,531511,945992,3243238,3905040,14979877,
165585,507905,958446,3660395,3866553,14491927,
172826,594321,996260,3608910,3958206,15322111,
148359,553787,942583,3294476,3806357,14947316,
145063,520360,952708,3508671,3915858,14938033,
145216,565982,960427,3434815,3707375,14944278,
161044,513741,979954,3567202,3720560,15309602,
132496,493366,916862,3458851,3898807,15117781,
147957,496838,934850,3428697,3809639,15304570,
162624,530884,875175,3471839,3927251,14138400,
131231,493282,862643,3380794,3499283,14296893,
151782,500177,918137,3309709,3799144,14400853,
152134,479791,908174,3560891,3682280,14585405,
